Year,State,Region,District,County,Condition,Population,Cases,"Rate per 100,000"
2011,Virginia,Central,Southside,Mecklenburg,Spotted Fever Rickettsiosis (including RMSF),32622,4,12.3
2011,Virginia,Central,Southside,Mecklenburg,"Streptococcus, Group A, invasive",32622,5,15.3
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Anaplasma/Ehrlichiosis,225050,3,1.3
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Campylobacteriosis,225050,4,1.8
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Cryptosporidiosis,225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Escherichia coli infection, Shiga Toxin-Producing",225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Giardiasis,225050,6,2.7
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Haemophilus influenzae, invasive",225050,6,2.7
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Hepatitis A,225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Hepatitis B, acute",225050,4,1.8
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Hepatitis B, chronic",225050,39,17.3
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Hepatitis C, chronic",225050,133,59.1
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Lead, elevated levels",225050,3,1.3
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Legionellosis,225050,2,0.9
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Lyme disease,225050,2,0.9
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Malaria,225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Meningococcal disease,225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Pertussis,225050,5,2.2
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Salmonellosis,225050,40,17.8
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Shigellosis,225050,5,2.2
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Spotted Fever Rickettsiosis (including RMSF),225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),"Streptococcus, Group A, invasive",225050,5,2.2
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Tuberculosis,225050,1,0.4
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Typhoid fever (Salmonella typhi),225050,2,0.9
2011,Virginia,Eastern,Chesapeake,Chesapeake (city),Varicella (Chickenpox),225050,14,6.2
2011,Virginia,Eastern,Eastern Shore,Accomack,Anaplasma/Ehrlichiosis,33336,2,6
2011,Virginia,Eastern,Eastern Shore,Accomack,Campylobacteriosis,33336,10,30
2011,Virginia,Eastern,Eastern Shore,Accomack,Cryptosporidiosis,33336,2,6
2011,Virginia,Eastern,Eastern Shore,Accomack,"Escherichia coli infection, Shiga Toxin-Producing",33336,1,3
2011,Virginia,Eastern,Eastern Shore,Accomack,Giardiasis,33336,2,6
2011,Virginia,Eastern,Eastern Shore,Accomack,"Hepatitis B, acute",33336,1,3
2011,Virginia,Eastern,Eastern Shore,Accomack,"Hepatitis B, chronic",33336,10,30
2011,Virginia,Eastern,Eastern Shore,Accomack,"Hepatitis C, chronic",33336,43,129
2011,Virginia,Eastern,Eastern Shore,Accomack,"Lead, elevated levels",33336,2,6
2011,Virginia,Eastern,Eastern Shore,Accomack,Legionellosis,33336,3,9
2011,Virginia,Eastern,Eastern Shore,Accomack,Listeriosis,33336,1,3
2011,Virginia,Eastern,Eastern Shore,Accomack,Lyme disease,33336,8,24
2011,Virginia,Eastern,Eastern Shore,Accomack,Salmonellosis,33336,21,63
2011,Virginia,Eastern,Eastern Shore,Accomack,Shigellosis,33336,1,3
2011,Virginia,Eastern,Eastern Shore,Accomack,Spotted Fever Rickettsiosis (including RMSF),33336,2,6
2011,Virginia,Eastern,Eastern Shore,Accomack,Tuberculosis,33336,1,3
2011,Virginia,Eastern,Eastern Shore,Northampton,Anaplasma/Ehrlichiosis,12377,1,8.1
2011,Virginia,Eastern,Eastern Shore,Northampton,Campylobacteriosis,12377,3,24.2
2011,Virginia,Eastern,Eastern Shore,Northampton,Giardiasis,12377,1,8.1
2011,Virginia,Eastern,Eastern Shore,Northampton,"Hepatitis B, acute",12377,1,8.1
2011,Virginia,Eastern,Eastern Shore,Northampton,"Hepatitis B, chronic",12377,1,8.1
2011,Virginia,Eastern,Eastern Shore,Northampton,"Hepatitis C, chronic",12377,17,137.4
2011,Virginia,Eastern,Eastern Shore,Northampton,"Lead, elevated levels",12377,4,32.3
2011,Virginia,Eastern,Eastern Shore,Northampton,Lyme disease,12377,6,48.5
2011,Virginia,Eastern,Eastern Shore,Northampton,Meningococcal disease,12377,1,8.1
2011,Virginia,Eastern,Eastern Shore,Northampton,Salmonellosis,12377,8,64.6
2011,Virginia,Eastern,Eastern Shore,Northampton,Varicella (Chickenpox),12377,1,8.1
2011,Virginia,Eastern,Hampton,Hampton (city),Campylobacteriosis,136401,9,6.6
2011,Virginia,Eastern,Hampton,Hampton (city),Cryptosporidiosis,136401,1,0.7
2011,Virginia,Eastern,Hampton,Hampton (city),"Haemophilus influenzae, invasive",136401,3,2.2
2011,Virginia,Eastern,Hampton,Hampton (city),"Hepatitis B, acute",136401,2,1.5
2011,Virginia,Eastern,Hampton,Hampton (city),"Hepatitis B, chronic",136401,26,19.1
2011,Virginia,Eastern,Hampton,Hampton (city),"Hepatitis C, chronic",136401,125,91.6
2011,Virginia,Eastern,Hampton,Hampton (city),"Lead, elevated levels",136401,4,2.9
2011,Virginia,Eastern,Hampton,Hampton (city),Listeriosis,136401,1,0.7
2011,Virginia,Eastern,Hampton,Hampton (city),Lyme disease,136401,2,1.5
2011,Virginia,Eastern,Hampton,Hampton (city),Pertussis,136401,1,0.7
2011,Virginia,Eastern,Hampton,Hampton (city),Salmonellosis,136401,12,8.8
2011,Virginia,Eastern,Hampton,Hampton (city),Shigellosis,136401,3,2.2
2011,Virginia,Eastern,Hampton,Hampton (city),Spotted Fever Rickettsiosis (including RMSF),136401,2,1.5
2011,Virginia,Eastern,Hampton,Hampton (city),"Streptococcus, Group A, invasive",136401,3,2.2
2011,Virginia,Eastern,Hampton,Hampton (city),Tuberculosis,136401,2,1.5
2011,Virginia,Eastern,Hampton,Hampton (city),Tularemia,136401,1,0.7
2011,Virginia,Eastern,Hampton,Hampton (city),Varicella (Chickenpox),136401,5,3.7
2011,Virginia,Eastern,Hampton,Hampton (city),"Vibriosis, non-cholera",136401,1,0.7
2011,Virginia,Eastern,Hampton,Hampton (city),Yersiniosis,136401,1,0.7
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Amebiasis,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Anaplasma/Ehrlichiosis,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Campylobacteriosis,242628,18,7.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Cryptosporidiosis,242628,2,0.8
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Escherichia coli infection, Shiga Toxin-Producing",242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Giardiasis,242628,8,3.3
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Hepatitis A,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis B, chronic",242628,61,25.1
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis C, acute",242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis C, chronic",242628,333,137.2
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Lead, elevated levels",242628,14,5.8
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Legionellosis,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Listeriosis,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Lyme disease,242628,2,0.8
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Measles,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Mumps,242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Salmonellosis,242628,24,9.9
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Shigellosis,242628,3,1.2
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Spotted Fever Rickettsiosis (including RMSF),242628,4,1.6
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Streptococcus pneumoniae, invasive (age lt 5)",242628,1,0.4
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Streptococcus, Group A, invasive",242628,9,3.7
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Tuberculosis,242628,4,1.6
2011,Virginia,Eastern,Norfolk City,Norfolk (city),Varicella (Chickenpox),242628,4,1.6
2011,Virginia,Eastern,Norfolk City,Norfolk (city),"Vibriosis, non-cholera",242628,3,1.2
2011,Virginia,Eastern,Peninsula,James City,Campylobacteriosis,68200,8,11.7
2011,Virginia,Eastern,Peninsula,James City,Cryptosporidiosis,68200,2,2.9
2011,Virginia,Eastern,Peninsula,James City,Giardiasis,68200,4,5.9
2011,Virginia,Eastern,Peninsula,James City,"Haemophilus influenzae, invasive",68200,2,2.9
2011,Virginia,Eastern,Peninsula,James City,"Hepatitis B, acute",68200,1,1.5
2011,Virginia,Eastern,Peninsula,James City,"Hepatitis B, chronic",68200,4,5.9
2011,Virginia,Eastern,Peninsula,James City,"Hepatitis C, chronic",68200,5,7.3
2011,Virginia,Eastern,Peninsula,James City,Lyme disease,68200,5,7.3
2011,Virginia,Eastern,Peninsula,James City,Pertussis,68200,1,1.5
2011,Virginia,Eastern,Peninsula,James City,Salmonellosis,68200,11,16.1
2011,Virginia,Eastern,Peninsula,James City,Spotted Fever Rickettsiosis (including RMSF),68200,2,2.9
2011,Virginia,Eastern,Peninsula,James City,Tularemia,68200,1,1.5
2011,Virginia,Eastern,Peninsula,James City,Varicella (Chickenpox),68200,1,1.5
2011,Virginia,Eastern,Peninsula,James City,"Vibriosis, non-cholera",68200,2,2.9
2011,Virginia,Eastern,Peninsula,Newport News (city),Anaplasma/Ehrlichiosis,179611,1,0.6
2011,Virginia,Eastern,Peninsula,Newport News (city),Campylobacteriosis,179611,6,3.3
2011,Virginia,Eastern,Peninsula,Newport News (city),Cryptosporidiosis,179611,11,6.1
2011,Virginia,Eastern,Peninsula,Newport News (city),"Escherichia coli infection, Shiga Toxin-Producing",179611,1,0.6
2011,Virginia,Eastern,Peninsula,Newport News (city),Giardiasis,179611,10,5.6
2011,Virginia,Eastern,Peninsula,Newport News (city),"Haemophilus influenzae, invasive",179611,5,2.8
2011,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis B, acute",179611,1,0.6
2011,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis B, chronic",179611,49,27.3
2011,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis C, chronic",179611,213,118.6
2011,Virginia,Eastern,Peninsula,Newport News (city),"Lead, elevated levels",179611,9,5
2011,Virginia,Eastern,Peninsula,Newport News (city),Legionellosis,179611,3,1.7
2011,Virginia,Eastern,Peninsula,Newport News (city),Lyme disease,179611,3,1.7
2011,Virginia,Eastern,Peninsula,Newport News (city),Malaria,179611,1,0.6
2011,Virginia,Eastern,Peninsula,Newport News (city),Meningococcal disease,179611,2,1.1
2011,Virginia,Eastern,Peninsula,Newport News (city),Pertussis,179611,4,2.2
2011,Virginia,Eastern,Peninsula,Newport News (city),Salmonellosis,179611,24,13.4
2011,Virginia,Eastern,Peninsula,Newport News (city),Shigellosis,179611,1,0.6
2011,Virginia,Eastern,Peninsula,Newport News (city),Spotted Fever Rickettsiosis (including RMSF),179611,2,1.1
2011,Virginia,Eastern,Peninsula,Newport News (city),"Streptococcus, Group A, invasive",179611,2,1.1
2011,Virginia,Eastern,Peninsula,Newport News (city),Tuberculosis,179611,4,2.2
2011,Virginia,Eastern,Peninsula,Newport News (city),Varicella (Chickenpox),179611,7,3.9
2011,Virginia,Eastern,Peninsula,Newport News (city),"Vibriosis, non-cholera",179611,1,0.6
2011,Virginia,Eastern,Peninsula,Poquoson (city),Campylobacteriosis,12000,1,8.3
2011,Virginia,Eastern,Peninsula,Poquoson (city),"Haemophilus influenzae, invasive",12000,1,8.3
2011,Virginia,Eastern,Peninsula,Poquoson (city),"Hepatitis B, chronic",12000,1,8.3
2011,Virginia,Eastern,Peninsula,Poquoson (city),"Hepatitis C, chronic",12000,2,16.7
2011,Virginia,Eastern,Peninsula,Poquoson (city),"Lead, elevated levels",12000,1,8.3
2011,Virginia,Eastern,Peninsula,Poquoson (city),Salmonellosis,12000,1,8.3
2011,Virginia,Eastern,Peninsula,Poquoson (city),Varicella (Chickenpox),12000,1,8.3
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Anaplasma/Ehrlichiosis,14444,2,13.8
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Campylobacteriosis,14444,9,62.3
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Cryptosporidiosis,14444,1,6.9
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Giardiasis,14444,4,27.7
2011,Virginia,Eastern,Peninsula,Williamsburg (city),"Haemophilus influenzae, invasive",14444,1,6.9
2011,Virginia,Eastern,Peninsula,Williamsburg (city),"Hepatitis B, chronic",14444,4,27.7
2011,Virginia,Eastern,Peninsula,Williamsburg (city),"Hepatitis C, chronic",14444,39,270
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Lyme disease,14444,4,27.7
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Meningococcal disease,14444,1,6.9
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Salmonellosis,14444,24,166.2
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Spotted Fever Rickettsiosis (including RMSF),14444,2,13.8
2011,Virginia,Eastern,Peninsula,Williamsburg (city),"Streptococcus, Group A, invasive",14444,2,13.8
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Tularemia,14444,1,6.9
2011,Virginia,Eastern,Peninsula,Williamsburg (city),Varicella (Chickenpox),14444,7,48.5
2011,Virginia,Eastern,Peninsula,Williamsburg (city),"Vibriosis, non-cholera",14444,2,13.8
2011,Virginia,Eastern,Peninsula,York,Anaplasma/Ehrlichiosis,66134,3,4.5
2011,Virginia,Eastern,Peninsula,York,Campylobacteriosis,66134,4,6
2011,Virginia,Eastern,Peninsula,York,Cryptosporidiosis,66134,6,9.1
2011,Virginia,Eastern,Peninsula,York,"Haemophilus influenzae, invasive",66134,2,3
2011,Virginia,Eastern,Peninsula,York,"Hepatitis B, chronic",66134,9,13.6
2011,Virginia,Eastern,Peninsula,York,"Hepatitis C, chronic",66134,17,25.7
2011,Virginia,Eastern,Peninsula,York,Lyme disease,66134,4,6
2011,Virginia,Eastern,Peninsula,York,Salmonellosis,66134,13,19.7
2011,Virginia,Eastern,Peninsula,York,Spotted Fever Rickettsiosis (including RMSF),66134,2,3
2011,Virginia,Eastern,Peninsula,York,"Toxic-shock syndrome, streptococcal",66134,1,1.5
2011,Virginia,Eastern,Peninsula,York,Tuberculosis,66134,1,1.5
2011,Virginia,Eastern,Peninsula,York,Varicella (Chickenpox),66134,2,3
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Amebiasis,95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Campylobacteriosis,95684,2,2.1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Cryptosporidiosis,95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Escherichia coli infection, Shiga Toxin-Producing",95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Haemophilus influenzae, invasive",95684,2,2.1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis B, acute",95684,3,3.1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis B, chronic",95684,15,15.7
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis C, chronic",95684,163,170.4
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Lead, elevated levels",95684,9,9.4
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Legionellosis,95684,2,2.1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Salmonellosis,95684,10,10.5
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Streptococcus pneumoniae, invasive (age lt 5)",95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Streptococcus, Group A, invasive",95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),"Toxic-shock syndrome, streptococcal",95684,2,2.1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Tuberculosis,95684,1,1
2011,Virginia,Eastern,Portsmouth,Portsmouth (city),Varicella (Chickenpox),95684,3,3.1
2011,Virginia,Eastern,Three Rivers,Essex,Anaplasma/Ehrlichiosis,11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Essex,Campylobacteriosis,11205,2,17.8
2011,Virginia,Eastern,Three Rivers,Essex,"Hepatitis C, chronic",11205,6,53.5
2011,Virginia,Eastern,Three Rivers,Essex,"Lead, elevated levels",11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Essex,Lyme disease,11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Essex,Meningococcal disease,11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Essex,Pertussis,11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Essex,Salmonellosis,11205,3,26.8
2011,Virginia,Eastern,Three Rivers,Essex,"Vibriosis, non-cholera",11205,1,8.9
2011,Virginia,Eastern,Three Rivers,Gloucester,Campylobacteriosis,36901,1,2.7
2011,Virginia,Eastern,Three Rivers,Gloucester,Giardiasis,36901,2,5.4
2011,Virginia,Eastern,Three Rivers,Gloucester,"Haemophilus influenzae, invasive",36901,1,2.7
2011,Virginia,Eastern,Three Rivers,Gloucester,"Hepatitis B, chronic",36901,1,2.7
2011,Virginia,Eastern,Three Rivers,Gloucester,"Hepatitis C, chronic",36901,29,78.6
2011,Virginia,Eastern,Three Rivers,Gloucester,"Lead, elevated levels",36901,2,5.4
2011,Virginia,Eastern,Three Rivers,Gloucester,Salmonellosis,36901,10,27.1
2011,Virginia,Eastern,Three Rivers,Gloucester,Spotted Fever Rickettsiosis (including RMSF),36901,1,2.7
2011,Virginia,Eastern,Three Rivers,Gloucester,"Streptococcus, Group A, invasive",36901,1,2.7
2011,Virginia,Eastern,Three Rivers,Gloucester,"Vibriosis, non-cholera",36901,1,2.7
2011,Virginia,Eastern,Three Rivers,King and Queen,Giardiasis,6997,1,14.3
2011,Virginia,Eastern,Three Rivers,King and Queen,"Hepatitis C, chronic",6997,2,28.6
2011,Virginia,Eastern,Three Rivers,King and Queen,Salmonellosis,6997,4,57.2
2011,Virginia,Eastern,Three Rivers,King William,Campylobacteriosis,15981,2,12.5
2011,Virginia,Eastern,Three Rivers,King William,"Haemophilus influenzae, invasive",15981,1,6.3
2011,Virginia,Eastern,Three Rivers,King William,"Hepatitis B, chronic",15981,3,18.8
2011,Virginia,Eastern,Three Rivers,King William,"Hepatitis C, chronic",15981,3,18.8
2011,Virginia,Eastern,Three Rivers,King William,Mumps,15981,1,6.3
2011,Virginia,Eastern,Three Rivers,King William,Salmonellosis,15981,7,43.8
2011,Virginia,Eastern,Three Rivers,King William,Tuberculosis,15981,1,6.3
2011,Virginia,Eastern,Three Rivers,King William,Varicella (Chickenpox),15981,6,37.5
2011,Virginia,Eastern,Three Rivers,Lancaster,Campylobacteriosis,11282,1,8.9
2011,Virginia,Eastern,Three Rivers,Lancaster,"Hepatitis B, chronic",11282,1,8.9
2011,Virginia,Eastern,Three Rivers,Lancaster,"Hepatitis C, chronic",11282,4,35.5
2011,Virginia,Eastern,Three Rivers,Lancaster,"Lead, elevated levels",11282,1,8.9
2011,Virginia,Eastern,Three Rivers,Lancaster,Salmonellosis,11282,2,17.7
2011,Virginia,Eastern,Three Rivers,Mathews,Anaplasma/Ehrlichiosis,8962,1,11.2
2011,Virginia,Eastern,Three Rivers,Mathews,Campylobacteriosis,8962,1,11.2
2011,Virginia,Eastern,Three Rivers,Mathews,Cryptosporidiosis,8962,1,11.2
2011,Virginia,Eastern,Three Rivers,Mathews,"Hepatitis C, chronic",8962,6,66.9
2011,Virginia,Eastern,Three Rivers,Mathews,Lyme disease,8962,1,11.2
2011,Virginia,Eastern,Three Rivers,Mathews,Salmonellosis,8962,2,22.3
2011,Virginia,Eastern,Three Rivers,Mathews,Varicella (Chickenpox),8962,1,11.2
2011,Virginia,Eastern,Three Rivers,Middlesex,Campylobacteriosis,10854,3,27.6
2011,Virginia,Eastern,Three Rivers,Middlesex,"Hepatitis B, chronic",10854,1,9.2
2011,Virginia,Eastern,Three Rivers,Middlesex,"Hepatitis C, chronic",10854,10,92.1
2011,Virginia,Eastern,Three Rivers,Middlesex,"Lead, elevated levels",10854,1,9.2
2011,Virginia,Eastern,Three Rivers,Middlesex,Listeriosis,10854,1,9.2
2011,Virginia,Eastern,Three Rivers,Middlesex,Salmonellosis,10854,1,9.2
2011,Virginia,Eastern,Three Rivers,Middlesex,Varicella (Chickenpox),10854,2,18.4
2011,Virginia,Eastern,Three Rivers,Northumberland,Campylobacteriosis,12461,1,8
2011,Virginia,Eastern,Three Rivers,Northumberland,"Hepatitis B, chronic",12461,1,8
2011,Virginia,Eastern,Three Rivers,Northumberland,"Hepatitis C, chronic",12461,8,64.2
2011,Virginia,Eastern,Three Rivers,Northumberland,Salmonellosis,12461,6,48.2
2011,Virginia,Eastern,Three Rivers,Northumberland,"Streptococcus, Group A, invasive",12461,2,16.1
2011,Virginia,Eastern,Three Rivers,Northumberland,Tuberculosis,12461,1,8
2011,Virginia,Eastern,Three Rivers,Richmond,Campylobacteriosis,9220,2,21.7
2011,Virginia,Eastern,Three Rivers,Richmond,"Hepatitis B, chronic",9220,1,10.8
2011,Virginia,Eastern,Three Rivers,Richmond,"Hepatitis C, chronic",9220,34,368.8
2011,Virginia,Eastern,Three Rivers,Richmond,"Lead, elevated levels",9220,2,21.7
2011,Virginia,Eastern,Three Rivers,Richmond,Salmonellosis,9220,2,21.7
2011,Virginia,Eastern,Three Rivers,Westmoreland,Campylobacteriosis,17595,3,17.1
2011,Virginia,Eastern,Three Rivers,Westmoreland,"Haemophilus influenzae, invasive",17595,1,5.7
