Year,County,Condition,"Rate per 100,000"
2012,Southampton,Pertussis,5.4
2012,Southampton,Salmonellosis,16.3
2012,Suffolk (city),Campylobacteriosis,4.7
2012,Suffolk (city),Cryptosporidiosis,2.3
2012,Suffolk (city),"Escherichia coli infection, Shiga Toxin-Producing",2.3
2012,Suffolk (city),"Haemophilus influenzae, invasive",2.3
2012,Suffolk (city),"Hepatitis B, chronic",11.7
2012,Suffolk (city),"Hepatitis C, chronic",44.6
2012,Suffolk (city),Pertussis,3.5
2012,Suffolk (city),Salmonellosis,31.7
2012,Suffolk (city),Spotted Fever Rickettsiosis (including RMSF),1.2
2012,Suffolk (city),"Streptococcus, Group A, invasive",2.3
2012,Suffolk (city),Tuberculosis,4.7
2012,Suffolk (city),"Vibriosis, non-cholera",1.2
2012,Alexandria (city),Campylobacteriosis,10.9
2012,Alexandria (city),Cryptosporidiosis,10.3
2012,Alexandria (city),Dengue,0.7
2012,Alexandria (city),"Escherichia coli infection, Shiga Toxin-Producing",0.7
2012,Alexandria (city),Giardiasis,10.3
2012,Alexandria (city),"Haemophilus influenzae, invasive",2.1
2012,Alexandria (city),Hepatitis A,1.4
2012,Alexandria (city),"Hepatitis B, acute",0.7
2012,Alexandria (city),"Hepatitis B, chronic",30.8
2012,Alexandria (city),"Hepatitis C, chronic",54.0
2012,Alexandria (city),"Lead, elevated levels",0.7
2012,Alexandria (city),Legionellosis,0.7
2012,Alexandria (city),Lyme disease,2.1
2012,Alexandria (city),Malaria,4.8
2012,Alexandria (city),Pertussis,3.4
2012,Alexandria (city),Salmonellosis,8.9
2012,Alexandria (city),Shigellosis,6.8
2012,Alexandria (city),Spotted Fever Rickettsiosis (including RMSF),1.4
2012,Alexandria (city),"Streptococcus, Group A, invasive",1.4
2012,Alexandria (city),Tuberculosis,4.1
2012,Alexandria (city),Typhoid fever (Salmonella typhi),0.7
2012,Alexandria (city),Varicella (Chickenpox),2.7
2012,Alexandria (city),West Nile infection,0.7
2012,Arlington,Amebiasis,2.3
2012,Arlington,Anaplasma/Ehrlichiosis,0.9
2012,Arlington,Campylobacteriosis,21.7
2012,Arlington,Cryptosporidiosis,1.8
2012,Arlington,"Escherichia coli infection, Shiga Toxin-Producing",1.8
2012,Arlington,Giardiasis,7.2
2012,Arlington,"Haemophilus influenzae, invasive",0.5
2012,Arlington,Hepatitis A,0.5
2012,Arlington,"Hepatitis B, chronic",33.5
2012,Arlington,"Hepatitis C, chronic",46.6
2012,Arlington,"Lead, elevated levels",0.9
2012,Arlington,Legionellosis,0.5
2012,Arlington,Lyme disease,4.5
2012,Arlington,Malaria,0.5
2012,Arlington,Mumps,0.5
2012,Arlington,Pertussis,4.5
2012,Arlington,Salmonellosis,18.1
2012,Arlington,Shigellosis,2.7
2012,Arlington,Spotted Fever Rickettsiosis (including RMSF),2.3
2012,Arlington,"Streptococcus, Group A, invasive",2.3
2012,Arlington,Tuberculosis,5.9
2012,Arlington,Varicella (Chickenpox),5.0
2012,Arlington,"Vibriosis, non-cholera",0.5
2012,Arlington,West Nile infection,0.9
2012,Arlington,Yersiniosis,0.9
2012,Fairfax,Amebiasis,1.1
2012,Fairfax,Anaplasma/Ehrlichiosis,0.5
2012,Fairfax,Campylobacteriosis,8.7
2012,Fairfax,Cryptosporidiosis,2.2
2012,Fairfax,Dengue,0.5
2012,Fairfax,"Escherichia coli infection, Shiga Toxin-Producing",1.1
2012,Fairfax,Giardiasis,5.3
2012,Fairfax,"Haemophilus influenzae, invasive",0.7
2012,Fairfax,Hepatitis A,1.3
2012,Fairfax,"Hepatitis B, acute",0.1
2012,Fairfax,"Hepatitis B, chronic",41.7
2012,Fairfax,"Hepatitis C, chronic",21.8
2012,Fairfax,"Lead, elevated levels",1.6
2012,Fairfax,Legionellosis,0.4
2012,Fairfax,Listeriosis,0.4
2012,Fairfax,Lyme disease,13.2
2012,Fairfax,Malaria,2.5
2012,Fairfax,Mumps,0.2
2012,Fairfax,Pertussis,4.9
2012,Fairfax,Salmonellosis,9.5
2012,Fairfax,Shigellosis,1.4
2012,Fairfax,Spotted Fever Rickettsiosis (including RMSF),2.1
2012,Fairfax,"Streptococcus, Group A, invasive",1.2
2012,Fairfax,"Toxic-shock syndrome, streptococcal",0.1
2012,Fairfax,Tuberculosis,7.9
2012,Fairfax,Typhoid fever (Salmonella typhi),0.2
2012,Fairfax,Varicella (Chickenpox),7.8
2012,Fairfax,"Vibriosis, non-cholera",0.4
2012,Fairfax,West Nile infection,0.7
2012,Fairfax (city),"Hepatitis B, chronic",8.5
2012,Fairfax (city),"Hepatitis C, chronic",8.5
2012,Fairfax (city),Lyme disease,4.3
2012,Fairfax (city),Spotted Fever Rickettsiosis (including RMSF),4.3
2012,Fairfax (city),Tuberculosis,12.8
2012,Falls Church (city),Campylobacteriosis,7.6
2012,Falls Church (city),Cryptosporidiosis,7.6
2012,Falls Church (city),"Hepatitis B, chronic",45.4
2012,Falls Church (city),"Hepatitis C, chronic",60.5
2012,Falls Church (city),Spotted Fever Rickettsiosis (including RMSF),7.6
2012,Falls Church (city),Tuberculosis,7.6
2012,Loudoun,Amebiasis,0.3
2012,Loudoun,Anaplasma/Ehrlichiosis,0.9
2012,Loudoun,Campylobacteriosis,12.5
2012,Loudoun,Cryptosporidiosis,0.3
2012,Loudoun,"Escherichia coli infection, Shiga Toxin-Producing",1.5
2012,Loudoun,Giardiasis,3.0
2012,Loudoun,"Haemophilus influenzae, invasive",0.6
2012,Loudoun,Hepatitis A,0.9
2012,Loudoun,"Hepatitis B, acute",0.6
2012,Loudoun,"Hepatitis B, chronic",29.7
2012,Loudoun,"Hepatitis C, chronic",22.9
2012,Loudoun,"Lead, elevated levels",0.3
2012,Loudoun,Legionellosis,1.8
2012,Loudoun,Listeriosis,0.6
2012,Loudoun,Lyme disease,65.0
2012,Loudoun,Malaria,0.3
2012,Loudoun,Pertussis,5.6
2012,Loudoun,Salmonellosis,11.0
2012,Loudoun,Shigellosis,2.1
2012,Loudoun,"Streptococcus, Group A, invasive",1.2
2012,Loudoun,Tuberculosis,4.5
2012,Loudoun,Typhoid fever (Salmonella typhi),0.6
2012,Loudoun,Varicella (Chickenpox),11.0
2012,Manassas (city),Anaplasma/Ehrlichiosis,2.5
2012,Manassas (city),Campylobacteriosis,2.5
2012,Manassas (city),Cryptosporidiosis,2.5
2012,Manassas (city),Hepatitis A,2.5
2012,Manassas (city),"Hepatitis B, chronic",19.7
2012,Manassas (city),"Hepatitis C, chronic",49.3
2012,Manassas (city),"Lead, elevated levels",2.5
2012,Manassas (city),Lyme disease,2.5
2012,Manassas (city),Pertussis,2.5
2012,Manassas (city),Salmonellosis,9.9
2012,Manassas (city),Shigellosis,7.4
2012,Manassas (city),"Streptococcus, Group A, invasive",2.5
2012,Manassas (city),Tuberculosis,9.9
2012,Manassas (city),Varicella (Chickenpox),9.9
2012,Manassas Park (city),Campylobacteriosis,6.3
2012,Manassas Park (city),"Escherichia coli infection, Shiga Toxin-Producing",12.7
2012,Manassas Park (city),Giardiasis,6.3
2012,Manassas Park (city),"Hepatitis B, chronic",19.0
2012,Manassas Park (city),Shigellosis,6.3
2012,Manassas Park (city),"Streptococcus, Group A, invasive",6.3
2012,Manassas Park (city),Tuberculosis,12.7
2012,Prince William,Amebiasis,0.5
2012,Prince William,Anaplasma/Ehrlichiosis,0.2
2012,Prince William,Campylobacteriosis,7.2
2012,Prince William,Cryptosporidiosis,2.6
2012,Prince William,Dengue,0.2
2012,Prince William,Giardiasis,3.3
2012,Prince William,"Haemophilus influenzae, invasive",0.7
2012,Prince William,Hepatitis A,0.5
2012,Prince William,"Hepatitis B, acute",0.7
2012,Prince William,"Hepatitis B, chronic",27.9
2012,Prince William,"Hepatitis C, acute",0.5
2012,Prince William,"Hepatitis C, chronic",35.8
2012,Prince William,"Lead, elevated levels",1.9
2012,Prince William,Legionellosis,0.2
2012,Prince William,Listeriosis,0.5
2012,Prince William,Lyme disease,6.7
2012,Prince William,Malaria,1.9
2012,Prince William,Pertussis,7.7
2012,Prince William,Salmonellosis,8.8
2012,Prince William,Shigellosis,0.9
2012,Prince William,Spotted Fever Rickettsiosis (including RMSF),0.9
2012,Prince William,"Streptococcus, Group A, invasive",1.4
2012,Prince William,Tuberculosis,2.3
2012,Prince William,Typhoid fever (Salmonella typhi),0.5
2012,Prince William,Varicella (Chickenpox),7.0
2012,Prince William,"Vibriosis, non-cholera",0.2
2012,Prince William,West Nile infection,0.2
2012,Augusta,Campylobacteriosis,2.7
2012,Augusta,Cryptosporidiosis,1.4
2012,Augusta,"Escherichia coli infection, Shiga Toxin-Producing",2.7
2012,Augusta,Giardiasis,1.4
2012,Augusta,"Haemophilus influenzae, invasive",1.4
2012,Augusta,"Hepatitis B, acute",1.4
2012,Augusta,"Hepatitis B, chronic",8.1
2012,Augusta,"Hepatitis C, acute",5.4
2012,Augusta,"Hepatitis C, chronic",76.0
2012,Augusta,"Lead, elevated levels",1.4
2012,Augusta,Lyme disease,29.9
2012,Augusta,Pertussis,33.9
2012,Augusta,Salmonellosis,8.1
2012,Augusta,Shigellosis,1.4
2012,Augusta,Spotted Fever Rickettsiosis (including RMSF),1.4
2012,Augusta,Varicella (Chickenpox),8.1
2012,Bath,Campylobacteriosis,21.5
2012,Bath,Giardiasis,21.5
2012,Bath,"Hepatitis C, chronic",86.0
2012,Bath,Legionellosis,21.5
2012,Bath,Varicella (Chickenpox),21.5
2012,Buena Vista (city),Amebiasis,14.9
2012,Buena Vista (city),Campylobacteriosis,14.9
2012,Buena Vista (city),"Hepatitis C, chronic",29.8
2012,Buena Vista (city),Pertussis,29.8
2012,Buena Vista (city),Salmonellosis,29.8
2012,Harrisonburg (city),Amebiasis,2.0
2012,Harrisonburg (city),Anaplasma/Ehrlichiosis,2.0
2012,Harrisonburg (city),Campylobacteriosis,3.9
2012,Harrisonburg (city),"Escherichia coli infection, Shiga Toxin-Producing",3.9
2012,Harrisonburg (city),Giardiasis,7.8
2012,Harrisonburg (city),"Haemophilus influenzae, invasive",2.0
2012,Harrisonburg (city),"Hepatitis B, acute",2.0
2012,Harrisonburg (city),"Hepatitis B, chronic",9.8
2012,Harrisonburg (city),"Hepatitis C, acute",2.0
2012,Harrisonburg (city),"Hepatitis C, chronic",39.2
2012,Harrisonburg (city),"Lead, elevated levels",2.0
2012,Harrisonburg (city),Legionellosis,2.0
2012,Harrisonburg (city),Lyme disease,5.9
2012,Harrisonburg (city),Pertussis,11.8
2012,Harrisonburg (city),Salmonellosis,21.6
2012,Harrisonburg (city),Spotted Fever Rickettsiosis (including RMSF),2.0
2012,Harrisonburg (city),Tuberculosis,7.8
2012,Harrisonburg (city),Varicella (Chickenpox),2.0
2012,Highland,"Hepatitis B, chronic",44.5
2012,Highland,"Hepatitis C, chronic",89.1
2012,Highland,Varicella (Chickenpox),44.5
2012,Lexington (city),Dengue,14.3
2012,Lexington (city),Giardiasis,14.3
2012,Lexington (city),"Hepatitis C, chronic",14.3
2012,Lexington (city),Lyme disease,14.3
2012,Rockbridge,Campylobacteriosis,31.3
2012,Rockbridge,Cryptosporidiosis,4.5
2012,Rockbridge,"Escherichia coli infection, Shiga Toxin-Producing",13.4
2012,Rockbridge,"Hepatitis B, chronic",4.5
2012,Rockbridge,"Hepatitis C, chronic",22.3
2012,Rockbridge,Lyme disease,17.9
2012,Rockbridge,Meningococcal disease,4.5
2012,Rockbridge,Pertussis,35.7
2012,Rockbridge,Salmonellosis,8.9
2012,Rockbridge,"Streptococcus, Group A, invasive",4.5
2012,Rockingham,Anaplasma/Ehrlichiosis,1.3
2012,Rockingham,Campylobacteriosis,6.5
2012,Rockingham,Dengue,1.3
2012,Rockingham,"Escherichia coli infection, Shiga Toxin-Producing",1.3
2012,Rockingham,Giardiasis,5.2
2012,Rockingham,"Haemophilus influenzae, invasive",1.3
2012,Rockingham,"Hepatitis B, chronic",6.5
2012,Rockingham,"Hepatitis C, acute",3.9
2012,Rockingham,"Hepatitis C, chronic",68.5
2012,Rockingham,"Lead, elevated levels",1.3
2012,Rockingham,Legionellosis,1.3
2012,Rockingham,Lyme disease,36.2
2012,Rockingham,Mumps,1.3
2012,Rockingham,Pertussis,64.6
2012,Rockingham,Salmonellosis,20.7
2012,Rockingham,Shigellosis,2.6
2012,Rockingham,"Streptococcus, Group A, invasive",2.6
2012,Rockingham,Varicella (Chickenpox),15.5
2012,Rockingham,West Nile infection,2.6
2012,Staunton (city),Campylobacteriosis,8.4
2012,Staunton (city),Giardiasis,12.5
2012,Staunton (city),"Haemophilus influenzae, invasive",8.4
2012,Staunton (city),"Hepatitis B, chronic",20.9
2012,Staunton (city),"Hepatitis C, acute",4.2
2012,Staunton (city),"Hepatitis C, chronic",58.5
2012,Staunton (city),"Lead, elevated levels",4.2
2012,Staunton (city),Legionellosis,4.2
2012,Staunton (city),Lyme disease,41.8
2012,Staunton (city),Pertussis,33.4
2012,Staunton (city),Salmonellosis,20.9
2012,Staunton (city),"Streptococcus, Group A, invasive",8.4
2012,Waynesboro (city),Amebiasis,4.7
2012,Waynesboro (city),Botulism,4.7
2012,Waynesboro (city),Campylobacteriosis,14.2
2012,Waynesboro (city),"Haemophilus influenzae, invasive",4.7
2012,Waynesboro (city),Hemolytic uremic syndrome,4.7
2012,Waynesboro (city),"Hepatitis B, chronic",4.7
2012,Waynesboro (city),"Hepatitis C, acute",4.7
2012,Waynesboro (city),"Hepatitis C, chronic",175.3
2012,Waynesboro (city),"Lead, elevated levels",4.7
2012,Waynesboro (city),Legionellosis,4.7
2012,Waynesboro (city),Lyme disease,19.0
2012,Waynesboro (city),Pertussis,61.6
2012,Waynesboro (city),Salmonellosis,23.7
2012,Waynesboro (city),Spotted Fever Rickettsiosis (including RMSF),4.7
2012,Waynesboro (city),"Streptococcus, Group A, invasive",9.5
2012,Waynesboro (city),Tuberculosis,4.7
2012,Waynesboro (city),Varicella (Chickenpox),4.7
2012,Clarke,Campylobacteriosis,34.9
2012,Clarke,Cryptosporidiosis,7.0
2012,Clarke,Giardiasis,7.0
2012,Clarke,"Hepatitis C, acute",7.0
2012,Clarke,"Hepatitis C, chronic",34.9
2012,Clarke,Legionellosis,7.0
2012,Clarke,Lyme disease,55.9
2012,Clarke,Pertussis,7.0
2012,Clarke,Salmonellosis,7.0
2012,Clarke,Spotted Fever Rickettsiosis (including RMSF),14.0
2012,Clarke,"Streptococcus, Group A, invasive",7.0
2012,Frederick,Anaplasma/Ehrlichiosis,3.7
2012,Frederick,Campylobacteriosis,16.2
2012,Frederick,Cryptosporidiosis,1.2
2012,Frederick,"Escherichia coli infection, Shiga Toxin-Producing",6.2
2012,Frederick,Hepatitis A,2.5
2012,Frederick,"Hepatitis B, acute",1.2
2012,Frederick,"Hepatitis B, chronic",8.7
2012,Frederick,"Hepatitis C, acute",3.7
2012,Frederick,"Hepatitis C, chronic",67.2
2012,Frederick,"Lead, elevated levels",2.5
2012,Frederick,Legionellosis,2.5
2012,Frederick,Lyme disease,72.2
2012,Frederick,Malaria,1.2
2012,Frederick,Pertussis,11.2
2012,Frederick,Salmonellosis,7.5
2012,Frederick,Spotted Fever Rickettsiosis (including RMSF),1.2
2012,Frederick,"Vibriosis, non-cholera",1.2
2012,Frederick,West Nile infection,2.5
2012,Page,Campylobacteriosis,20.9
2012,Page,Giardiasis,4.2
2012,Page,"Hepatitis B, acute",4.2
2012,Page,"Hepatitis B, chronic",16.7
2012,Page,"Hepatitis C, acute",8.4
2012,Page,"Hepatitis C, chronic",71.1
2012,Page,"Lead, elevated levels",4.2
2012,Page,Lyme disease,29.3
2012,Page,Pertussis,46.0
2012,Page,Salmonellosis,29.3
2012,Page,"Streptococcus, Group A, invasive",4.2
2012,Page,Varicella (Chickenpox),25.1
2012,Shenandoah,Anaplasma/Ehrlichiosis,9.4
2012,Shenandoah,Campylobacteriosis,28.2
2012,Shenandoah,"Escherichia coli infection, Shiga Toxin-Producing",2.3
2012,Shenandoah,Giardiasis,2.3
2012,Shenandoah,"Haemophilus influenzae, invasive",4.7
2012,Shenandoah,Hepatitis A,2.3
2012,Shenandoah,"Hepatitis B, acute",2.3
2012,Shenandoah,"Hepatitis B, chronic",2.3
2012,Shenandoah,"Hepatitis C, chronic",58.7
2012,Shenandoah,"Lead, elevated levels",4.7
2012,Shenandoah,Lyme disease,51.7
2012,Shenandoah,Pertussis,9.4
2012,Shenandoah,Salmonellosis,25.8
2012,Shenandoah,Shigellosis,2.3
2012,Shenandoah,Spotted Fever Rickettsiosis (including RMSF),11.7
2012,Shenandoah,"Streptococcus, Group A, invasive",9.4
2012,Shenandoah,"Toxic-shock syndrome, streptococcal",2.3
2012,Shenandoah,Tuberculosis,4.7
2012,Shenandoah,Varicella (Chickenpox),28.2
2012,Warren,Anaplasma/Ehrlichiosis,10.5
2012,Warren,Campylobacteriosis,18.4
2012,Warren,"Escherichia coli infection, Shiga Toxin-Producing",2.6
2012,Warren,Giardiasis,5.3
2012,Warren,"Haemophilus influenzae, invasive",2.6
2012,Warren,Hemolytic uremic syndrome,2.6
2012,Warren,"Hepatitis B, chronic",5.3
2012,Warren,"Hepatitis C, acute",2.6
2012,Warren,"Hepatitis C, chronic",112.9
2012,Warren,"Lead, elevated levels",5.3
2012,Warren,Lyme disease,89.3
2012,Warren,Salmonellosis,23.6
2012,Warren,Spotted Fever Rickettsiosis (including RMSF),2.6
2012,Warren,"Streptococcus, Group A, invasive",2.6
2012,Warren,Varicella (Chickenpox),21.0
2012,Warren,West Nile infection,2.6
2012,Winchester (city),Campylobacteriosis,11.2
2012,Winchester (city),"Escherichia coli infection, Shiga Toxin-Producing",3.7
2012,Winchester (city),Giardiasis,7.4
2012,Winchester (city),"Haemophilus influenzae, invasive",3.7
2012,Winchester (city),Hepatitis A,3.7
2012,Winchester (city),"Hepatitis B, chronic",7.4
2012,Winchester (city),"Hepatitis C, acute",7.4
2012,Winchester (city),"Hepatitis C, chronic",89.3
2012,Winchester (city),"Lead, elevated levels",3.7
2012,Winchester (city),Legionellosis,11.2
2012,Winchester (city),Lyme disease,44.6
2012,Winchester (city),Pertussis,3.7
2012,Winchester (city),Salmonellosis,11.2
2012,Winchester (city),"Streptococcus, Group A, invasive",3.7
2012,Winchester (city),West Nile infection,3.7
2012,Caroline,Anaplasma/Ehrlichiosis,6.9
2012,Caroline,Campylobacteriosis,6.9
2012,Caroline,Hepatitis A,3.5
2012,Caroline,"Hepatitis B, chronic",17.3
2012,Caroline,"Hepatitis C, chronic",72.5
2012,Caroline,"Lead, elevated levels",3.5
2012,Caroline,Lyme disease,6.9
2012,Caroline,Pertussis,3.5
2012,Caroline,Salmonellosis,44.9
2012,Caroline,Spotted Fever Rickettsiosis (including RMSF),20.7
2012,Caroline,Varicella (Chickenpox),3.5
2012,Fredericksburg (city),Anaplasma/Ehrlichiosis,3.7
2012,Fredericksburg (city),Campylobacteriosis,14.6
2012,Fredericksburg (city),Giardiasis,7.3
2012,Fredericksburg (city),"Haemophilus influenzae, invasive",7.3
2012,Fredericksburg (city),"Hepatitis B, chronic",14.6
2012,Fredericksburg (city),"Hepatitis C, chronic",194.1
2012,Fredericksburg (city),"Lead, elevated levels",7.3
2012,Fredericksburg (city),Lyme disease,22.0
2012,Fredericksburg (city),Malaria,7.3
2012,Fredericksburg (city),Pertussis,11.0
2012,Fredericksburg (city),Salmonellosis,7.3
2012,Fredericksburg (city),Spotted Fever Rickettsiosis (including RMSF),3.7
2012,Fredericksburg (city),Tuberculosis,3.7
2012,Fredericksburg (city),Varicella (Chickenpox),3.7
2012,King George,Anaplasma/Ehrlichiosis,4.1
2012,King George,Campylobacteriosis,20.4
2012,King George,Giardiasis,12.2
2012,King George,"Hepatitis B, chronic",16.3
2012,King George,"Hepatitis C, chronic",61.2
2012,King George,Legionellosis,4.1
2012,King George,Lyme disease,24.5
2012,King George,Meningococcal disease,4.1
2012,King George,Pertussis,4.1
2012,King George,Salmonellosis,44.9
2012,King George,Shigellosis,4.1
2012,King George,Spotted Fever Rickettsiosis (including RMSF),36.7
2012,King George,Tuberculosis,4.1
2012,Spotsylvania,Amebiasis,0.8
2012,Spotsylvania,Anaplasma/Ehrlichiosis,7.2
2012,Spotsylvania,Campylobacteriosis,17.5
2012,Spotsylvania,Cryptosporidiosis,0.8
2012,Spotsylvania,Giardiasis,4.8
2012,Spotsylvania,"Haemophilus influenzae, invasive",0.8
2012,Spotsylvania,Hepatitis A,0.8
2012,Spotsylvania,"Hepatitis B, acute",0.8
2012,Spotsylvania,"Hepatitis B, chronic",19.9
2012,Spotsylvania,"Hepatitis C, acute",4.0
2012,Spotsylvania,"Hepatitis C, chronic",53.3
2012,Spotsylvania,"Lead, elevated levels",4.0
2012,Spotsylvania,Legionellosis,0.8
2012,Spotsylvania,Lyme disease,9.5
2012,Spotsylvania,Malaria,1.6
2012,Spotsylvania,Pertussis,15.9
2012,Spotsylvania,Salmonellosis,13.5
2012,Spotsylvania,Spotted Fever Rickettsiosis (including RMSF),11.1
2012,Spotsylvania,"Streptococcus, Group A, invasive",1.6
2012,Spotsylvania,Varicella (Chickenpox),4.0
2012,Spotsylvania,West Nile infection,0.8
2012,Stafford,Anaplasma/Ehrlichiosis,3.7
2012,Stafford,Campylobacteriosis,8.9
2012,Stafford,Cryptosporidiosis,0.7
2012,Stafford,Cyclosporiosis,0.7
2012,Stafford,Giardiasis,3.0
2012,Stafford,"Haemophilus influenzae, invasive",1.5
2012,Stafford,Hepatitis A,0.7
2012,Stafford,"Hepatitis B, chronic",11.2
2012,Stafford,"Hepatitis C, acute",1.5
2012,Stafford,"Hepatitis C, chronic",72.2
2012,Stafford,"Lead, elevated levels",0.7
2012,Stafford,Lyme disease,8.9
2012,Stafford,Malaria,2.2
2012,Stafford,Pertussis,2.2
2012,Stafford,Salmonellosis,17.9
2012,Stafford,Shigellosis,0.7
2012,Stafford,Spotted Fever Rickettsiosis (including RMSF),8.9
2012,Stafford,"Streptococcus, Group A, invasive",3.0
2012,Stafford,Tuberculosis,0.7
2012,Stafford,Varicella (Chickenpox),3.7
2012,Culpeper,Anaplasma/Ehrlichiosis,4.2
2012,Culpeper,Campylobacteriosis,8.3
2012,Culpeper,Cryptosporidiosis,2.1
2012,Culpeper,Dengue,2.1
2012,Culpeper,Giardiasis,4.2
2012,Culpeper,"Haemophilus influenzae, invasive",2.1
2012,Culpeper,"Hepatitis B, chronic",4.2
2012,Culpeper,"Hepatitis C, acute",2.1
2012,Culpeper,"Hepatitis C, chronic",43.8
2012,Culpeper,"Lead, elevated levels",6.3
2012,Culpeper,Legionellosis,2.1
2012,Culpeper,Lyme disease,33.4
2012,Culpeper,Pertussis,27.1
2012,Culpeper,Salmonellosis,10.4
2012,Culpeper,Tuberculosis,4.2
2012,Fauquier,Anaplasma/Ehrlichiosis,7.5
2012,Fauquier,Campylobacteriosis,10.5
2012,Fauquier,Cryptosporidiosis,3.0
2012,Fauquier,Giardiasis,3.0
2012,Fauquier,"Haemophilus influenzae, invasive",3.0
2012,Fauquier,"Hepatitis B, chronic",6.0
2012,Fauquier,"Hepatitis C, chronic",81.2
2012,Fauquier,Lyme disease,43.6
2012,Fauquier,Pertussis,16.5
2012,Fauquier,Salmonellosis,15.0
2012,Fauquier,Spotted Fever Rickettsiosis (including RMSF),12.0
2012,Fauquier,"Streptococcus, Group A, invasive",1.5
2012,Fauquier,Varicella (Chickenpox),1.5
2012,Fauquier,West Nile infection,1.5
2012,Madison,Cryptosporidiosis,7.6
